,Date,Trends,Joe Biden,Elizabeth Warren,Bernie Sanders,Pete Buttigieg,Amy Klobuchar,Andrew Yang,Cory Booker,Tom Steyer,Michael Bloomberg,Price,y,predicted
119,0.48750000000000004,0.032529502308876336,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.0869565217391305,0.027193628
120,0.22500000000000003,0.02709755118426335,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,0.06666666666666654,0.25716728
121,0.037500000000000006,0.11603545527800163,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.94,-0.08333333333333341,-0.07539664
122,0.7875000000000001,0.016332291561649358,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38,0.15,0.077543706
123,0.275,0.013900080580177276,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.74,0.1052631578947368,-0.09106911
124,0.8625,0.001400840504302582,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.06,0.0,0.12636387
125,0.9375,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12000000000000001,-0.14285714285714274,0.13261423
126,0.48750000000000004,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.09999999999999999,-0.5,-0.15478775
127,0.1625,0.036764705882352935,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84,-0.06976744186046517,-0.09342646
128,0.1625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.039999999999999994,-0.6666666666666669,0.5775797
129,0.3125,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,-0.08333333333333341,-0.07245969
130,0.325,0.032664583123298715,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26,0.14285714285714296,0.1416583
131,0.3875,0.011958597125916992,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.02,0.5,0.426168
132,0.08750000000000002,0.0009073495312027431,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14,0.12499999999999993,-0.17333475
133,0.9,0.02368526696105981,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.26,-0.07142857142857129,-0.07379087
134,0.5750000000000001,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.44,0.13043478260869565,0.07089155
135,0.8125,0.036531513448414286,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.27999999999999997,-0.3333333333333335,-0.14971933
136,0.17500000000000002,0.019755600814663956,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.16,-0.11111111111111123,-0.15001053
137,0.55,0.002401440864518712,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.039999999999999994,0.3333333333333333,0.055657268
138,0.15000000000000002,0.049358645459209864,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.1052631578947368,-0.083728604
139,0.775,0.07226013649136892,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.36,-0.05263157894736847,-0.0087184375
140,0.275,0.005906313645621185,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14,-0.12499999999999993,-0.13670301
141,0.11250000000000002,0.0040326645831233,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22,0.3333333333333333,0.4948049
142,0.7625000000000001,0.012389202256244965,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32,-0.11764705882352935,-0.11347554
143,0.3875,0.10273972602739727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,-0.12499999999999993,-0.15216291
144,0.7125,0.056845476381104876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.01589822
145,0.08750000000000002,0.01746286631874749,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14,0.0,-0.063368306
